Id;Category;Tweet;Emotion;VB;WRB;IN;VBP;JJ;WP;VBZ;MD;NN;TO;PRP;RB
1E+018;c2;"RT @CarolineLucas: Thanks so much to all the organisations &amp; individuals who came to parliament to champion a #PeoplesVote.  We can do this…";thankfulness;4;0;0;0;1;1;0;1;5;3;1;1
1E+018;c3;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb";anger;1;0;2;1;2;0;0;0;6;0;1;2
1E+018;c4;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;peacefulness;4;1;2;1;5;0;0;0;5;1;1;0
1E+018;c3;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…;anger;0;1;4;1;1;0;3;0;7;0;3;0
1E+018;c7;"RT @dwallbank: Hey Journalism School folks: Bloomberg pays its interns more than you'll likely get anywhere else. 

I don't care who your m…";information;0;0;3;2;2;1;1;0;8;0;1;0
1E+018;c7;RT @bvbymon: honestly truly you don’t need to post the same picture on Snapchat everyday no one truly cares and they’re not cute;anger;2;0;1;3;4;0;0;0;6;1;2;1
1E+018;c2;"RT @The_Trump_Train: I can’t believe I’m saying this, but Kim Kardashian just set an example to the rest of America.

If you want something…";surprise;1;0;2;3;4;0;0;1;6;1;1;1
1E+018;c7;Do I really want to stay up to watch M Countdown? It's not like the BTS performance won't be put on YouTube within… https://t.co/vf61zSAMvf;hopelessness;6;0;2;1;0;0;0;0;5;2;1;3
1E+018;c3;"RT @andrealayala: I've already seen ppl joking about the #Guatemala situation. I don't care if Twitter is for ""jokes"" you're a fcked up per…";disgust;0;0;3;1;2;0;1;0;9;0;0;0
1E+018;c1;RT @amirahnatassya: no matter how many sleep i get just to avoid my feelings, i’ll still feel them when i wake up. either i let it hit me o…;depression;3;2;1;4;3;0;0;0;5;1;3;3
1E+018;c1;RT @SheenaParks20: The selfish left only care about themselves,  they don't give a damn about crimes like this. The more of their tweets I…;blame;1;0;4;1;1;0;0;0;6;0;1;0
1E+018;c7;@Sherrie1844 @NFLMcHollington @DineshDSouza @Lrihendry @realDonaldTrump I'm so very sorry that us patriots who refu… https://t.co/VdjHIolWBS;hopefulness;1;0;1;1;1;1;0;0;1;0;1;1
1E+018;c1;ATTRACTIVE PEOPLE MAKE ME WANT TO DIE;blame;2;0;0;1;1;0;0;0;0;1;1;0
1E+018;c7;Am pleading to all Shoprite checkers workers, Both stores and distribution centers to NOT vote on next year nationa… https://t.co/SwiGllltdR;information;1;0;1;1;1;0;0;0;8;2;0;1
1E+018;c4;RT @infinite_mind: Your hardest times often lead to the greatest moments of your life. Keep the faith. It will all be worth in the end.;support;2;0;2;0;2;0;0;1;5;1;1;2
1E+018;c1;RT @atiqah98: I miss you, but I know you don't care.;blame;2;0;0;3;0;0;0;0;1;0;2;0
1E+018;c3;She likes belly rubs and my apron because it smelled like food. Maybe she liked me because I smelled like food, but… https://t.co/Rk3KfcUjJV;information;0;0;4;3;1;0;0;0;8;0;4;0
1E+018;c7;"RT @Friendly_bini: #KYYOnVoot
This is not the end we r gonna take for us it's just a seasonal break 😌

We'll again comeback for a season to…";information;1;0;2;1;0;0;1;0;8;0;3;4
1E+018;c5;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…;guilt;0;0;2;1;2;0;0;0;9;0;0;1
1E+018;c7;"RT @deguzmankarenn: -FLAT CHESTED
-WALA KANG DEDE WAG KANG MAGMAGANDA
-DI MO NA KAILANGAN MAGBRA, WALA KA NAMANG DEDE EH

tbh i'm just so t…";information;1;0;0;2;3;0;0;0;13;1;0;2
1E+018;c3;RT @AllanY2k2: @ThomasCookCares Thomas Cook cares? Clearly not.... I've messaged you on 2 occasions on how we've had our last 2 holidays sp…;blame;0;1;2;0;3;0;1;0;5;0;1;1
1E+018;c7;"RT @ailijones: I just want to make this relevant again. For people who don’t understand; I had to pay $1,100 per month out of pocket for th…";anger;2;0;5;1;1;1;1;0;9;2;0;2
1E+018;c1;@CRags3 I tell myself why do I hurt all the ones I care about around me! I don't blame Ashleys tried being there fo… https://t.co/iHfJZBu5si;blame;3;0;2;3;3;0;0;0;6;0;2;1
1E+018;c3;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…;sorrow;0;1;4;1;1;0;3;0;7;0;3;0
1E+018;c2;"RT @ellle_em: End white dude nerd culture.
End it now.
Burn it to the ground https://t.co/Wdm75GEZUP";disgust;1;0;0;1;2;0;0;0;4;1;2;1
1E+018;c7;You have a fake page of another man i don’t i will always remember how gay this is https://t.co/7oRRqjJUQ5;hopelessness;2;1;1;2;3;0;2;1;5;0;1;0
1E+018;c1;don’t know if i want to get up and eat pizza or just starve and go to sleep ..;anger;4;0;1;2;2;0;0;0;4;2;0;1
1E+018;c2;RT @spierlewis: it's literally such a mistake... they don't promote the show as is. how can they expect to keep people's interest for a YEA…;disgust;2;1;3;1;2;0;1;1;4;1;3;0
1E+018;c7;RT @TarekFatah: Sweet. Pakistan's pussycat Army generals who can't fight wars, yet would like everyone to believe their meowing is a roar.…;blame;2;0;0;1;3;1;1;1;7;1;0;1
1E+018;c1;RT @Bongiwe_Amy: I swear it's like, everytime I start to care about someone they find a way to show me they don't derserve it.;anger;3;0;2;4;1;0;0;0;4;2;5;0
1E+018;c2;OK, I will bottom line it for you. @MarkLeno is winning this campaign, not because his constituents voted for him b… https://t.co/7TgM3TCeCJ;information;2;0;2;0;2;0;1;1;8;0;3;1
1E+018;c7;o p s  kala kasi lahat nakakatuwa eh 😏 https://t.co/HcHfoX3yfN;information;0;0;0;0;2;1;0;0;5;0;0;0
1E+018;c2;RT @caitlinmoran: This is an amazing thread, and I suspect there are people who will read it and find it changes their lives. https://t.co/…;support;3;0;0;2;2;1;1;1;3;0;2;0
1E+018;c3;RT @marianaavilal: I genuinely don’t understand people who harass actors, artists, writers, etc. online because they made something they do…;surprise;0;0;0;2;0;1;1;0;11;0;2;0
1E+018;c7;I am LOVING #GoldenKamuy, but I fear for these next few episodes. I want to see a conclusion but it's impossible to… https://t.co/qL66t7h8zC;hopelessness;2;0;1;3;3;0;1;0;6;1;1;0
1E+018;c1;RT @jhsrolex: no one cares about me anyway so it's okay if i just disappear;depression;0;0;4;1;1;0;0;0;2;0;2;2
1E+018;c3;RT @GYGORUS: @DishonouredWolf Love is love, whether you're gay, bi or even straight. Some people just don't get that, all love is accepted.…;support;2;0;3;0;1;0;2;0;5;0;0;2
1E+018;c7;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;information;0;0;2;0;0;0;0;0;18;0;0;0
1E+018;c7;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;happiness;0;0;2;0;0;0;0;0;18;0;0;0
1E+018;c1;RT @siobhanohara0: So fucking selfish you horrible horrible women have some respect and think if u were in this position god love u having…;disgust;1;0;2;3;6;0;0;0;4;0;1;1
1E+018;c7;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…;information;5;1;1;2;0;3;0;2;1;0;4;1
1E+018;c3;RT @TheHoneybee_: Obtuse much? We are furious about EVERY case, especially @HHSGov @DHSgov kidnap of immigrant children, crisis captitalism…;anger;0;0;2;2;4;0;0;0;3;0;1;1
1E+018;c7;#SaveShadohwunters this is one of my favourite shows and I have loved watching it and I have loved the plot and all… https://t.co/uotNrPEq8y;happiness;0;0;1;2;0;0;1;0;8;0;1;0
1E+018;c7;Doesn’t The Lable Take Care Of That? https://t.co/lTRSwdMS2m;surprise;1;0;1;0;0;0;1;0;3;0;0;0
1E+018;c3;RT @BooksBakesBio: We schedule our crying in between meetings and taking care of our responsibilities. Sometimes we don't have a chance to…;hopelessness;1;0;3;4;0;0;0;0;5;0;2;0
1E+018;c7;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;guilt;0;0;2;0;0;0;0;0;18;0;0;0
1E+018;c3;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…;anger;0;1;4;1;1;0;3;0;7;0;3;0
1E+018;c4;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;peacefulness;4;1;2;1;5;0;0;0;5;1;1;0
1E+018;c2;@Omojuwa OBJ was there for 8years,why didn't he declare June 12 as democracy day, I don't care the intention of Mr… https://t.co/a7LeJ9Ntbq;blame;1;1;2;0;1;0;1;0;7;0;1;2
1E+018;c7;Guess ill just be getting a lot of computer work done tonight like updates to sites, media uploads, sign up for one… https://t.co/97lsOictoZ;information;2;0;3;0;1;0;0;0;10;1;0;1
1E+018;c7;You know it will be blamed on the weather Ciaran (beast from the East and all that!) https://t.co/XSpFjNwULH;blame;1;0;2;1;0;0;0;1;3;0;2;0
1E+018;c3;"RT @moominctzen: no one cares but i’m gonna stan ikon now, watch out 
https://t.co/EunrPKOEep";information;1;0;0;0;1;0;1;0;4;1;0;1
1E+018;c3;@markhachman That’s a good guess. I’m more in line of $1000 for the 24c and $1400 for the 32c. Since they’re made o… https://t.co/lLj0tXQh56;happiness;0;0;4;2;1;0;2;0;8;0;1;0
1E+018;c7;Ooh, so there was a nip slip. I didn’t watch it all the way to the end earlier 👀 https://t.co/csLIazG6vy;information;0;0;0;1;2;0;1;0;7;1;1;3
1E+018;c7;RT @Cypherskookie: @TaerannosaurusV @mxbius someone had to say it. loona and bts are my ults and will forever be. i'm tired of these uglies…;anger;3;0;1;1;1;0;0;1;4;1;1;0
1E+018;c3;"RT @ellle_em: End white dude nerd culture.
End it now.
Burn it to the ground https://t.co/Wdm75GEZUP";hopelessness;1;0;0;1;2;0;0;0;4;1;2;1
1E+018;c5;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…;guilt;0;0;2;1;2;0;0;0;9;0;0;1
1E+018;c7;RT @ShumDarioNews: Besides the fact that we love the show, there are also practical reasons why it can't end yet: What is Magnus going to d…;information;3;0;1;2;3;1;1;0;4;1;2;2
1E+018;c7;@chrissy071 @realistasoso @ChristopherSean Me neither. Paul has become my second favorite character and i don't wan… https://t.co/lIqOCaInkW;information;1;0;1;0;3;0;0;0;4;0;1;0
1E+018;c7;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…;information;5;1;1;2;0;3;0;2;1;0;4;1
1E+018;c7;@Kgaogelo911 @nobuhlenegeza @nyiikoGift You can't jo like be ko go hlalosetsa jwang ntwe?? 🤣 🤣.. What I want to kno… https://t.co/r57zomChyI;happiness;3;0;1;2;1;1;0;0;2;1;1;0
1E+018;c3;@souma_enbot I don't care that it won't make any difference... I love everyone, so I...;happiness;1;0;1;1;2;0;0;0;6;0;1;1
1E+018;c7;"@GCProblemz Thin end of the wedge. 

I can hear it now: ‘we have all these people coming on cruise ships and stayin… https://t.co/gn3byZUOV6";information;1;0;2;2;1;0;1;1;5;0;2;1
1E+018;c3;I need to not go om Facebook. Go there see about the business owner not selling a cake to a gay couple and people a… https://t.co/s8lgJ0Ocls;hopefulness;2;0;1;3;1;0;0;0;8;2;0;3
1E+018;c4;RT @simply_skyla: Because it’s a blessing to have someone like that in your life. It’s rare these days and that’s sad. When you have that o…;thankfulness;1;1;3;1;3;0;3;0;6;1;3;0
1E+018;c4;"MAKE THEM MAKE ONE. ALL OF THEM. IT IS NOT HARD 😈😈
😂😂😂
i hope you get coffee. You need to keep your strength up 💪… https://t.co/v5p2EGT8en";support;4;0;1;3;1;0;2;0;2;1;5;1
1E+018;c3;"RT @TheClaudiaBlack: Cool! So screw world peace I want equal pay &amp; equal rights, consent, real consequences for sexual harassment, rape sur…";anger;0;0;1;2;6;0;0;0;9;0;0;1
1E+018;c7;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…;information;4;1;1;3;1;1;1;1;6;1;2;1
1E+018;c1;How to kill myself?;depression;1;1;0;0;0;0;0;0;0;1;1;0
1E+018;c7;@jonflav @SueinRockville @MamaRose2017 @funder @NewZealandGov No one cares about New Zealand;anger;0;0;1;0;1;0;0;0;3;0;0;0
1E+018;c3;@OzraeliAvi @Gabriel4Justice The radicals are trying to take over the world either eat their religion or die is that the world we want;disgust;2;0;1;2;0;0;1;0;5;1;1;0
1E+018;c7;@muntaee https://t.co/X27bCQ8ZM1;information;0;0;2;0;0;0;0;0;18;0;0;0
1E+018;c7;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;information;4;0;3;1;1;0;0;0;7;3;2;0
1E+018;c4;RT @wafilahh: try to keep your heart pure and soft, learn to forgive. at the end of each day, let go of all negativity. you owe it to your…;peacefulness;2;0;4;4;1;0;0;0;8;2;1;1
1E+018;c3;i want to be positive and accept things as they come but i also have a hell of a lot to say about change tho in the… https://t.co/phLt6RDZ8j;happiness;0;0;4;3;6;0;0;0;7;0;2;0
1E+018;c3;"RT @EXObeing_: ""I really like EXO but I dislike them because of you."" -an army

First of all, I am only a fan. Second, I don't care. Third,…";blame;0;0;0;2;0;1;1;0;11;0;2;0
1E+018;c3;RT @marianaavilal: I genuinely don’t understand people who harass actors, artists, writers, etc. online because they made something they do…;surprise;1;0;0;1;3;0;1;0;5;0;1;2
1E+018;c7;RT @Magnusbaene_: quick correction: this is a Netflix fansite, not Netflix itself! still go vote! #PickUpShadowhunters #SaveShadowhunters @…;surprise;2;0;2;3;1;1;1;0;6;2;1;0
1E+018;c7;RT @GuitarMoog: Leavers (who won, remember) in the Cabinet appear to be having hissy fits that UKGov is going to make a proposal they don't…;blame;4;1;2;1;5;0;0;0;5;1;1;0
1E+018;c2;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;peacefulness;1;1;4;3;1;0;0;0;7;1;3;0
1E+018;c4;"RT @DothTheDoth: As your goth therapist, I urge you to get lost in the woods. I don't care where you go, that's between you &amp; the woods.";peacefulness;1;0;1;1;1;0;0;0;8;0;0;1
1E+018;c1;"RT @Nikiwinks: Yaaaaaay another public holiday....

Oh wait.... I don't care.

I no kuku get work before";happiness;0;0;2;0;0;0;0;0;18;0;0;0
1E+018;c7;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;information;3;0;2;2;0;2;0;0;6;3;2;1
1E+018;c1;I'm sick and tired of being there for people who mean a lot to me, and they won't even bother to listen to what I h… https://t.co/Y1d7emaYLC;depression;2;0;0;1;1;1;0;0;6;1;1;1
1E+018;c2;RT @ensushiastic: who keeps funding this just END IT and donate all that money to mental health organizations fjdnfndhdbdb https://t.co/cnt…;anger;1;0;2;3;2;0;1;0;11;1;1;1
1E+018;c3;I realize now as I’m typing this is one of the major reasons my therapist doesn’t want to and won’t prescribe me sl… https://t.co/gdZz4L73Ik;surprise;0;0;2;1;2;0;0;0;9;0;0;1
1E+018;c5;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…;guilt;1;0;0;2;1;0;0;0;5;1;0;0
1E+018;c1;"RT @drawest_: 🔳 I don’t want to die alone🔳
#the100 #RavenReyes #Murphy @JRothenbergTV https://t.co/A9itJYMvIw";depression;1;0;0;2;3;0;0;0;13;1;0;2
1E+018;c7;"RT @deguzmankarenn: -FLAT CHESTED
-WALA KANG DEDE WAG KANG MAGMAGANDA
-DI MO NA KAILANGAN MAGBRA, WALA KA NAMANG DEDE EH

tbh i'm just so t…";information;0;0;1;0;1;0;0;0;3;0;0;1
1E+018;c7;i saw this tweet just in time. https://t.co/5yAIP9DXYI;happiness;3;0;5;1;2;0;0;0;7;2;1;1
1E+018;c5;RT @AdrianmMoran: My mom used to get mad at me for spending my entire summer inside the house. But now that I want to go out and be with fr…;surprise;4;0;0;4;5;1;0;1;11;2;1;2
1E+018;c3;"RT @shazia_tweet: I am happy to be Me 🌹
I may not be Perfect but I am honest, loving &amp; happy soul 🌸

I don't try to be what I am not &amp; I
do…";happiness;1;0;2;1;2;0;0;0;9;1;0;0
1E+018;c1;3 straight F***** days without sleep !! I wanted to take a dozen sleeping pill !!!!! 😡😡😡 and no one in this house b… https://t.co/LbBF1NF1g3;depression;3;0;1;1;1;0;0;0;5;1;1;0
1E+018;c3;RT @PostyMaIone: I don't have time to hate anyone, I either love you or I don't care at all;peacefulness;2;0;1;1;2;0;0;0;2;0;2;2
1E+018;c7;"RT @June1996_: _      I'm ok even if you don't care feel me

_       ฉันไม่เป็นไรถึงแม้ว่าเธอจะไม่แคร์ความรู้สึกของฉัน

#แคปชั่นภาษาอังกฤษ…";thankfulness;2;0;0;1;1;1;0;0;6;1;1;1
1E+018;c2;RT @ensushiastic: who keeps funding this just END IT and donate all that money to mental health organizations fjdnfndhdbdb https://t.co/cnt…;anger;1;0;1;3;4;0;0;0;3;0;2;0
1E+018;c1;"RT @ifernweh: I act like I don't care,
but deep down
I swear it kills me.

ฉันทำเหมือนว่าไม่ได้เป็นอะไร
แต่สาบานเลยว่าลึกๆแล้วข้างใน
มันกำ…";sorrow;0;0;2;2;1;0;0;0;5;0;0;2
1E+018;c3;I don't care if I die tomorrow, as long as I'm livin.;hopefulness;5;1;1;2;0;3;0;2;1;0;4;1
1E+018;c7;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…;information;0;0;2;0;0;0;0;0;18;0;0;0
1E+018;c7;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;information;3;0;2;0;3;0;0;0;7;1;3;1
1E+018;c4;"RT @solentofficial: ""Don’t limit yourself and settle. Try not to let the panic and worry take over - it's all worth it! Take time and all t…";support;2;0;2;0;2;0;0;0;6;1;0;1
1E+018;c1;@nrloktvnty I really just want to sleep for the rest of my life . And ignore absolutely everything. 😭😭😭😭;hopelessness;0;0;1;2;1;0;1;0;4;0;0;0
1E+018;c3;"And I have these two qualities the most😆😆😆
This is the sole reason of my survival😎😎😎 https://t.co/ESLcETAlJK";information;5;0;0;2;2;0;0;0;4;0;5;0
1E+018;c3;"RT @CharlieMase1: She's insulting me &amp; telling me 'wait till your daddy hears this', I'm shitting myself. Next thing I know, she's reaching…";anger;2;0;5;2;2;0;1;1;5;1;3;0
1E+018;c4;"RT @ChrisKerrySmith: At the end of the day all we need is Hope &amp; Strength.. Hope that it will get better &amp; Strength  to hold on until it do…";hopefulness;4;1;2;1;5;0;0;0;5;1;1;0
1E+018;c4;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;support;0;0;0;0;0;0;0;0;1;0;0;0
1E+018;c7;";&lt; https://t.co/SkJ5PGzp1K";information;0;0;0;0;1;0;0;0;3;0;0;2
1E+018;c1;RT @MalditangMayora: I just don't freaking care anymore.;hopelessness;0;0;0;0;0;0;0;0;1;0;0;0
1E+018;c2;@VICE no one cares;anger;4;0;0;2;2;3;1;0;5;1;0;1
1E+018;c3;This is so scary. What's this government doing? Why can't people see what's being done to those who speak truth to… https://t.co/5sxKxmxjlP;blame;1;0;0;1;2;0;0;0;4;1;2;1
1E+018;c2;"RT @ellle_em: End white dude nerd culture.
End it now.
Burn it to the ground https://t.co/Wdm75GEZUP";disgust;3;0;4;2;1;1;0;1;6;1;3;1
1E+018;c3;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…;guilt;0;0;1;1;0;1;0;0;6;0;0;0
1E+018;c7;RT @dailytxtmsg: I don't care about rumors, I know what I've said and done.;anger;1;0;1;0;4;0;0;1;8;0;0;0
1E+018;c4;"RT @Kavyaagrawal10: @yourmagicshopp @BTS_twt Thnx for making my everyday positive 😊
God bless u 💜 and I wish everyday will be your best day…";thankfulness;0;0;1;1;3;0;1;0;10;1;0;2
1E+018;c7;"RT @BigBoyler: To all the lovely folk starting their ‘Leaving Cert’ in Ireland today - Huge love &amp; luck. Worry not, this is just the end of…";peacefulness;1;1;4;3;1;0;0;0;7;1;3;0
1E+018;c4;"RT @DothTheDoth: As your goth therapist, I urge you to get lost in the woods. I don't care where you go, that's between you &amp; the woods.";peacefulness;2;0;2;1;3;0;0;2;10;0;0;2
1E+018;c3;"RT @sarahllfit: I can’t thank everyone enough for all of the love &amp; attention i’ve gotten lately. I never thought my discovery would end up…";thankfulness;0;0;2;1;2;0;0;0;9;0;0;1
1E+018;c5;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…;guilt;1;1;3;1;2;0;0;0;6;1;2;0
1E+018;c5;Really wish people remembered that they have indicators on their cars and to use them when driving especially at ro… https://t.co/brWHHfCZzA;blame;3;0;4;2;1;1;0;1;6;1;3;1
1E+018;c7;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…;anger;3;1;5;0;2;0;0;1;2;0;1;2
1E+018;c7;"RT @SuzyQtrue: @ChelseaClinton If not supported from """"""""""""ON HIGH""""""""""
how could all of these get anywhere in the first place?

It takes a…";information;4;1;1;3;1;1;1;1;6;1;2;1
1E+018;c7;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…;information;2;1;1;0;1;0;2;2;8;0;2;0
1E+018;c3;"RT @austin_walker: there is a point while watching this video where you will say ""Okay, this is the end"" and it will be the halfway point.…";information;0;1;5;1;3;0;1;0;7;1;2;1
1E+018;c7;"So I busted out laughing &amp; I went into the living room to laugh with my mom about how sassy he is and he dead ass w… https://t.co/6luB5qXJmo";happiness;0;0;0;0;1;0;0;0;12;0;0;0
1E+018;c7;Yess :') pernah jugak first time bagitau, rupanya betul la, takde sape yang cares :') https://t.co/UCUUFlVF6d;information;0;0;0;0;0;0;0;0;2;0;0;0
1E+018;c7;OBO baddes https://t.co/uaUXeSyLgT;information;0;1;4;1;1;0;3;0;7;0;3;0
1E+018;c2;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…;anger;0;0;2;0;0;0;0;0;18;0;0;0
1E+018;c7;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;information;4;1;1;3;1;1;1;1;6;1;2;1
1E+018;c7;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…;information;0;0;0;0;0;0;0;0;2;0;0;0
1E+018;;RT @Eva_Cosse: “If I had a way to kill myself, I would have.” – “Maha,” 38, held in #Greece  asylum detention with dozens of single men for…;;;;;;;;;;;;;
1E+018;;RT @matthaig1: Suicide is never inevitable. Read this thread. https://t.co/zMM8mHEsuL;;;;;;;;;;;;;
1E+018;;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…;;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;"Animal. I would kill him myself, for that baby, Coward.
These people will not stop. The only thing to be done is to… https://t.co/5snM6AUKuo";;;;;;;;;;;;;
1E+018;;"I am hell bent on taking a shower today, I don't care if it kills me ...at least my body agreed to accept food &amp; IBU ...progress";;;;;;;;;;;;;
1E+018;;literally just one month ago , i was sad . cried every day. wanted to kill myself . now look , the happiest i can b… https://t.co/OKd0DfNFAY;;;;;;;;;;;;;
1E+018;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;;;;;;;;;;;;;
1E+018;;RT @absderilo: Not all who take Nursing want to pursue Medicine, so don’t tell us it’s sayang. The RN at the end of our names is enough for…;;;;;;;;;;;;;
1E+018;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;;;;;;;;;;;;;
1E+018;;RT @atiqah98: I miss you, but I know you don't care.;;;;;;;;;;;;;
1E+018;;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…;;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;RT @southpawclaire: Love this. Read the whole thread. Sharing it could save a life. #MentalHealthAwareness https://t.co/9JqCgJ4ljH;;;;;;;;;;;;;
1E+018;;RT @Abdalazizawill: Let me do a thread on oppressed people that no one cares about specially the west since they don’t have that Christian…;;;;;;;;;;;;;
1E+018;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;;;;;;;;;;;;;
1E+018;;RT @iamblackbear: someone asked me how often i want to die today;;;;;;;;;;;;;
1E+018;;RT @iamblackbear: someone asked me how often i want to die today;;;;;;;;;;;;;
1E+018;;RT @thomasiantbh: All your sleepless nights, breakdowns, and stressful days are truly worth it in the end! Kahit anong GWA pa yan, pinaghir…;;;;;;;;;;;;;
1E+018;;I mean no one cares until you say something other than that people don't worry about you just themselves;;;;;;;;;;;;;
1E+018;;@Damien_Marquez It was an exciting game. Just went down hill at the end...dramatically! Still all to play for with… https://t.co/B014ZVFWcp;;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;RT @ShumDarioNews: Besides the fact that we love the show, there are also practical reasons why it can't end yet: What is Magnus going to d…;;;;;;;;;;;;;
1E+018;;RT @heyitsrave_: i just want to sleep;;;;;;;;;;;;;
1E+018;;I think both of them have more pressing things to worry about now, rather than bother with me... All I want to do right now is go home...;;;;;;;;;;;;;
1E+018;;"ayan na suntukan tayo lahat ano aguho court nakajersey 

😂😂😂😂😂😂😂 https://t.co/C7o8Aaejh5";;;;;;;;;;;;;
1E+018;;RT @noxydivinediva: @wizzy_babyboy @TheBoyAsaph @kingcal_vinsnr @GuluvaSe7en I hear you and I respect that I'm from skies everytime I go ho…;;;;;;;;;;;;;
1E+018;;RT @kitttnn: No one cares when you say you’re suicidal and once you kill yourself people start caring or pretend they had no idea;;;;;;;;;;;;;
1E+018;;"RT @houbieee: ""but i don't care, you can't control my shit, bullshit""

OHMYGOD I STILL LAUGHING SO HARD IEGHFJD https://t.co/PLpZmnlBwb";;;;;;;;;;;;;
1E+018;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…;;;;;;;;;;;;;
1E+018;;"RT @DothTheDoth: As your goth therapist, I urge you to get lost in the woods. I don't care where you go, that's between you &amp; the woods.";;;;;;;;;;;;;
1E+018;;RT @spierlewis: it's literally such a mistake... they don't promote the show as is. how can they expect to keep people's interest for a YEA…;;;;;;;;;;;;;
1E+018;;"Me for the last 3 months: I can't wait to quit my job and finally be done with hs
*quits job and graduates*
Current… https://t.co/AnnaXOPF8q";;;;;;;;;;;;;
